z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0056874999999999998,-0.23328802797591325,85.677821772702956,1508.2213952409284,0.21026802582993134,0.052703570472324636,8.0298138925415831e-05,2.2604216705144054e-08,0.00022238792276972825,4.3168787415522477e-06,0.1458868130409407,2.0339220539427809e-07,5.5650094135179603e-09,7.8514290255034221e-10,2.094330900978295e-09,5.6085257892574108e-07,1.3646232291620448e-08,0.00063920392199063182,0.011722700696584081,0.053987391878973653,0.058335818689386129,7.9200911026688847e-08,2.3239716702300893e-05,4.915401358484291e-08,4.9766332880155337e-09,5.6440205421527826e-06,8.1181395715652652e-08,0.033472211288256129,3.7381805784193364e-05,0.022398044951665034,8.6271462554077304e-05,0.012433419052758536,1.3412872789111377e-06,0.00012542139382609456,6.305881799344544e-06,1.2503476232096294e-09,1.93995851154921e-08,1.2561369680143712e-07,2.2270266145352195e-05,7.5009526855349763e-11,9.5350334341628886e-05,1.198298924168051e-08,1.9625700889644253e-07,1.6445650797942129e-08,6.0624169510398185e-10,0.0001017716939844016,1.7730848887057261e-10,1.9128495578761101e-11,2.6099748876983334e-06,9.706805059115592e-09,1.1569989541974976e-05,2.9125584430926213e-09,0.59985102010186875,0.0076491754782445145,1.3250873034183387e-07,9.260985426356079e-05,2.7951234438097466e-08,2.7144595369730251e-07
0.0057499999999999999,-0.2507310830621281,85.45943296808025,1552.1454492781254,0.20448672168421342,0.051696690514854149,0.00011507496097885838,3.4519062148826521e-08,0.00024374104696483297,8.1144340791085348e-06,0.14768956781671952,1.8148889938072299e-07,5.1067176745215401e-09,2.3792852865436406e-09,5.4031266703344523e-09,1.0101574028205186e-06,2.7294639805492957e-08,0.00074307920882932114,0.010755950580597863,0.054670014851418682,0.059128107145703643,1.0755687862731524e-07,2.4797843365159308e-05,7.5464307461191489e-08,5.5867664223197696e-09,5.946647182234547e-06,1.5805353021207625e-07,0.032914766410886247,4.2020109853394726e-05,0.018363869236875486,6.8267223406624935e-05,0.0074942355545711652,1.8452064203616915e-06,0.00012473405944547628,8.1956629414788111e-06,2.2663067084951565e-09,2.4801002920282251e-08,1.807552563641202e-07,2.2181795546442589e-05,1.146360033081958e-10,9.7243549331375395e-05,5.7162514151508895e-09,1.874297029012617e-07,1.9625878301117947e-08,1.0946951835132592e-09,0.00010293448194231184,2.2764705771879504e-10,3.7097638025278426e-11,2.6338029424484908e-06,1.2444066339506389e-08,1.1665867901594652e-05,4.5896197895951569e-09,0.6078566608213154,0.0077516665272626371,1.1751693717302129e-07,5.3565300544597882e-05,2.8379237320220195e-08,2.313291678994318e-07
0.0058125,-0.26862447566089231,85.180175309274432,1598.1834771193014,0.19887293019082908,0.050400353843097608,0.00016357095162376452,5.485821682160123e-08,0.00026973859496342352,1.4969690723616978e-05,0.14942343957567855,1.6735436912543501e-07,5.0073024682055647e-09,7.1144116533143214e-09,1.3351312845238377e-08,1.7455331499885623e-06,5.2006174299472104e-08,0.00082713787953427845,0.0095658594589459519,0.055302658776265917,0.059897042734525584,1.5084160135882571e-07,2.734822220571709e-05,1.1487993035734294e-07,6.6449824750777019e-09,6.1979568794011156e-06,3.0035786723521874e-07,0.031863787999512422,4.4770713732743188e-05,0.014222756885839674,4.9752031063173329e-05,0.0041333415391172201,2.51891968952702e-06,0.00012411454910134188,1.0681857526106266e-05,4.5089956786799734e-09,3.3157634728066932e-08,2.5818349693143097e-07,2.1921892219594778e-05,1.734963298996669e-10,9.9334248136234075e-05,2.9645138053567572e-09,1.7813710174232072e-07,2.391809926394373e-08,1.9650736346572576e-09,0.00010395143211039984,3.0797821367670258e-10,6.9137612877513013e-11,2.6607991519949308e-06,1.6253239054913778e-08,1.1737025912442627e-05,7.1928515136331972e-09,0.6155299848062441,0.0078502664121256217,9.1357168282205718e-08,2.6646208318836833e-05,2.8083825130940278e-08,1.9077382400094225e-07
0.005875,-0.28692898102195669,84.843600909109711,1646.1352973483367,0.19345102731853628,0.048816291057109204,0.00023153599087310622,9.3131938330175405e-08,0.00030182211403731874,2.7146185730350388e-05,0.1510935226533475,1.6113778259719674e-07,5.2799468041596849e-09,2.0997443804290177e-08,3.187024893178623e-08,2.9074072652955564e-06,9.4908427220255531e-08,0.00088438505853354369,0.0081932235867749597,0.055877058424663992,0.060652357587407925,2.191931727228538e-07,3.0925603369958712e-05,1.7225339514940952e-07,8.3714087072930154e-09,6.3221566026473569e-06,5.5443498602075665e-07,0.03021193692250821,4.4912297562208637e-05,0.010288769048369071,3.3041108803588837e-05,0.0020499658176331937,3.4365637818848412e-06,0.00012369954557046644,1.3765711900212487e-05,9.7147956016826597e-09,4.6413445067241029e-08,3.6558458910257446e-07,2.1435001792172727e-05,2.6100691026058774e-10,0.00010172168825346232,1.7598663149589322e-09,1.6868734387001336e-07,2.984223302089021e-08,3.5171886113545096e-09,0.00010478615592547397,4.5199915968955324e-10,1.2510737289610337e-10,2.6948697946800245e-06,2.1443459661581535e-08,1.1777771312756782e-05,1.123208322117577e-08,0.62291169872575092,0.007945479586520518,6.093489366761532e-08,1.1120457983081264e-05,2.711920488664645e-08,1.5223485565112798e-07
0.0059375000000000001,-0.3055609311988095,84.453074987030618,1695.5163475764623,0.18826439200144535,0.046950268717545839,0.00032800861898461982,1.7354547679489954e-07,0.00034220455314607921,4.8593347874453426e-05,0.15270204347757443,1.6352392533699899e-07,6.0087702218295145e-09,6.1005328247881937e-08,7.4381498562624552e-08,4.7051354227803613e-06,1.6746371532507295e-07,0.00091424308313521705,0.0067107799880631201,0.056376956262545706,0.061404967128322899,3.301386676777081e-07,3.553187258739572e-05,2.5464899798629362e-07,1.1047819934606043e-08,6.2662021367822141e-06,9.8942305028125049e-07,0.027884705117480237,4.2108242393116501e-05,0.0068633444609961921,1.987776062566838e-05,0.00089922579832674013,4.7227714239615104e-06,0.000123466080796763,1.7296229481003663e-05,2.2113545325368959e-08,6.7657723347508578e-08,5.1189068538624449e-07,2.0652332828626304e-05,3.92076021634057e-10,0.00010452980297929238,1.2106096878176402e-09,1.5940026091735688e-07,3.8020992603606184e-08,6.2995351348222384e-09,0.00010537569022393675,7.3136177547266661e-10,2.2306409772748809e-10,2.7405915445387048e-06,2.8341481090258908e-08,1.1780475608612004e-05,1.7521298931569877e-08,0.63003086635257421,0.0080376662562209305,3.4256957053033815e-08,3.8106423807899789e-06,2.5656632056619932e-08,1.1810330245129399e-07
0.0060000000000000001,-0.32438289647838658,84.011736886136333,1745.542804355825,0.18337218527641927,0.044808678799057616,0.00046604077742177017,3.6087065042354019e-07,0.00039458334832464029,8.6093268865911106e-05,0.15424800914594039,1.7593105430303546e-07,7.363554860481946e-09,1.7242965461878931e-07,1.7062281315721838e-07,7.4335132740804391e-06,2.8757133468733769e-07,0.00091949954470718891,0.0052161700388951605,0.056773099498548633,0.062168388701145195,5.1333643417898658e-07,4.1176362436325113e-05,3.7210979629592183e-07,1.5023483413421869e-08,6.0178298354356385e-06,1.6929571217587468e-06,0.024870478409930057,3.6488736628546545e-05,0.004163912826305482,1.091303230547746e-05,0.00034673942686779782,6.5759657518950836e-06,0.00012309536028597715,2.0905298805990297e-05,5.1478747936674698e-08,1.014527029368338e-07,7.044819025456621e-07,1.9496073676000076e-05,5.8896931380675953e-10,0.00010791848879619546,9.5435746348605246e-10,1.5057877314662893e-07,4.9044252333250972e-08,1.129476669802505e-08,0.00010560615228636913,1.2844956437148326e-09,3.9523320482555991e-10,2.8029885367015305e-06,3.724844906347586e-08,1.1734642729348825e-05,2.7319951118270655e-08,0.63690500441868925,0.0081270403803023594,1.6087446245778108e-08,1.0624596404626086e-06,2.3883578741190174e-08,9.0200485679214796e-08
0.0060625000000000002,-0.34320065486863777,83.522454206227692,1795.1631881174658,0.17884356882973682,0.042397650917086457,0.0006619059107927591,8.3203252611534098e-07,0.00046553062923437687,0.00015053144531518064,0.15572821410617418,2.0121725981963334e-07,9.6322480172792152e-09,4.6280598204670654e-07,3.803956302379671e-07,1.1402446688563981e-05,4.7847653373500421e-07,0.00089889895719547173,0.0038153413431980341,0.057014801055217515,0.062961075407486758,8.1471200564830349e-07,4.7800311171038504e-05,5.3456044957138665e-07,2.0625676001686325e-08,5.5929046633991837e-06,2.73582155242013e-06,0.021246402501217981,2.8772937305514052e-05,0.0022685205217155163,5.7131252485947828e-06,0.00012197068649312131,9.2859793735148818e-06,0.00012184978785854387,2.3985619999325651e-05,1.1821196258052077e-07,1.5353261585806969e-07,9.4292368806441957e-07,1.7893266527449003e-05,8.8121914666141346e-10,0.00011210412247164019,8.5799404711995987e-10,1.4246582750905834e-07,6.3209402649271106e-08,2.013988079037522e-08,0.00010526102459733207,2.3318427919240882e-09,6.9078951816509811e-10,2.8864398373178809e-06,4.8340867910262577e-08,1.1624019213057829e-05,4.2426234487006835e-08,0.64354292167198579,0.0082137023365844251,6.6216749115713951e-09,2.5620004961774377e-07,2.1936055032397246e-08,6.9475378755695505e-08
0.0060937500000000002,-0.3525108107052809,83.260488797161869,1819.3411775985985,0.17674892453761046,0.041083561574970076,0.00078922373061735939,1.3225704943246311e-06,0.00051300774943460097,0.00019869800082434678,0.15644816670982079,2.2107763484573096e-07,1.1289485342304968e-08,7.5526517076425661e-07,5.6138944534296171e-07,1.3940160258545001e-05,6.0888011543991628e-07,0.00087486547606331708,0.0031807169375904043,0.057044382723144382,0.063381548554877001,1.0319348194206347e-06,5.1389128098000589e-05,6.3518911280376689e-07,2.4139314573084254e-08,5.319430347818335e-06,3.3960770105683746e-06,0.019254619850437114,2.4494527381274193e-05,0.0015938475502475101,4.0032427073058671e-06,6.7791655564607701e-05,1.1135366407505727e-05,0.00012044909216818764,2.5072829926113943e-05,1.7970760308950049e-07,1.8867396423844728e-07,1.0747219209444616e-06,1.6899051896637983e-05,1.0767177824973944e-09,0.00011463302933358435,8.5680679793420707e-10,1.3869821110199919e-07,7.1468660255971478e-08,2.6876340701072797e-08,0.00010470764335543853,3.1656432423508318e-09,9.0910755245720631e-10,2.9368125371964295e-06,5.4731185064374549e-08,1.1533006851655839e-05,5.2933497794714777e-08,0.64679618704284936,0.0082563118743019231,3.753054822287187e-09,1.0926314041101442e-07,2.0989335854690553e-08,6.1610194710626612e-08
0.0061250000000000002,-0.36171866737223995,82.987307391498163,1842.9136828710818,0.17477405668195925,0.039703981016040925,0.00093757580544045224,2.1352509052101364e-06,0.00057078353096152762,0.00026053438775043239,0.15715073208281122,2.4677132757984967e-07,1.3374290143361108e-08,1.1917522212700788e-06,8.1291340610215833e-07,1.6795127201141429e-05,7.6307888077961705e-07,0.00084051512917258323,0.0026029010653866344,0.05699666966046394,0.063820081235236206,1.3023165276263677e-06,5.5029791341036717e-05,7.4531381597622645e-07,2.8022239757877371e-08,5.0075255689256761e-06,4.1187597091278305e-06,0.01718445344114207,2.0212782676489651e-05,0.0010846452224591856,2.8141267523738371e-06,3.7441575201352704e-05,1.3362215673180465e-05,0.00011831782514007875,2.5726180669588679e-05,2.6690313709216903e-07,2.3000286545020604e-07,1.2089285977848419e-06,1.5782991678721436e-05,1.3092360541826819e-09,0.00011749208151379646,8.8675968529063858e-10,1.3513660481305416e-07,8.0267443523870163e-08,3.5586549003382565e-08,0.00010381634227461057,4.1979630184515568e-09,1.1800676911082095e-09,2.9914753257158892e-06,6.1579286616414043e-08,1.1413199644525798e-05,6.5782047455743442e-08,0.64998913048100493,0.0082982215810862275,2.0656860886424058e-09,4.5348927394489281e-08,1.9996342670997619e-08,5.5395544113993756e-08
0.0061562500000000003,-0.37078212423959106,82.703180829300535,1865.6828200674081,0.17292964740123415,0.038259264092301543,0.0011088259975663693,3.5004441973706867e-06,0.00064231155370184296,0.00033940699203288623,0.15783656539547469,2.7988464025295812e-07,1.59844275189516e-08,1.821732367839425e-06,1.1520072622596491e-06,1.9902986779801229e-05,9.4008458555436315e-07,0.00079493725442042267,0.0020885043493808404,0.056851262995296942,0.064281333064657206,1.6330540961821415e-06,5.8582625845344755e-05,8.612403718505777e-07,3.2165949015446465e-08,4.6602839761037602e-06,4.8677097049182519e-06,0.015071962016363273,1.6165394396942807e-05,0.00071495590406752047,1.9944628219421605e-06,2.0796304266270693e-05,1.6025420810220332e-05,0.00011523512028283361,2.5848818020657854e-05,3.8697530521856203e-07,2.7728273365480122e-07,1.3389609506801014e-06,1.4552683283914582e-05,1.5828629706594053e-09,0.00012074049591555936,9.5086277139891947e-10,1.3176169574579207e-07,8.9374403903494002e-08,4.6670795688905143e-08,0.00010247610395908383,5.403890829063305e-09,1.5077172722615611e-09,3.0479652212546611e-06,6.8773773117408191e-08,1.1257765736944204e-05,8.1436252822104334e-08,0.65312232417289562,0.0083394353055532711,1.1249608367339562e-09,1.8691677317630843e-08,1.8983463893969962e-08,5.0686021291722724e-08
0.0061875000000000003,-0.37965469000405616,82.408352963651041,1887.4375627944767,0.1712269333541865,0.036748933715866475,0.0013045743860832695,5.8151885735292954e-06,0.00073237501469926465,0.00043924292519323491,0.15850711604671461,3.2258826399061814e-07,1.9235824092865587e-08,2.6893220904823003e-06,1.5932676667201839e-06,2.3156059644552836e-05,1.1364233730734755e-06,0.00073800160832941165,0.0016410187894574694,0.05658254914269352,0.064770336413204441,2.0291253380082306e-06,6.1877249567368918e-05,9.7735237257747295e-07,3.6398799036908176e-08,4.2824469951066611e-06,5.5878624257058197e-06,0.01295623246605811,1.2541340858818488e-05,0.0004569253110872308,1.4203365717609252e-06,1.1698752178031036e-05,1.9163748448531209e-05,0.0001109824895236462,2.5366731195778541e-05,5.4553457093320314e-07,3.2958257104154286e-07,1.4569537006178756e-06,1.3222282967757366e-05,1.9012458171502939e-09,0.00012444526553168669,1.0556042762221445e-09,1.2854404889645605e-07,9.8498859594851048e-08,6.0456017378670054e-08,0.00010054890489814809,6.6961036053697182e-09,1.8917690278522508e-09,3.1018586702774199e-06,7.61360182244805e-08,1.1057926978464006e-05,1.0042336344448151e-07,0.65619677864471471,0.0083799621287367135,6.1478717593579556e-10,7.7969542767094467e-09,1.7964529684743133e-08,4.7198260232916816e-08
0.0062187500000000003,-0.38828434818407787,82.103038956377318,1907.9489425532324,0.169678251356657,0.035171313392539164,0.0015260998233812379,9.7740513686902462e-06,0.00084762352418849289,0.00056475578042890369,0.15916452362894307,3.7781609486896676e-07,2.3266590308187393e-08,3.8167416305747922e-06,2.1448630434984919e-06,2.6401790772117607e-05,1.3458261288692434e-06,0.00067060436990784632,0.0012608540578707863,0.056158811896452221,0.065292195177336684,2.4917355599670928e-06,6.4711034985946348e-05,1.0863759328130911e-06,4.0489843534467407e-08,3.8804472516608353e-06,6.2069495430460232e-06,0.010878220521345794,9.4577944588995688e-06,0.00028369975815590453,1.0061915899563049e-06,6.6555971751303328e-06,2.2769623678569067e-05,0.00010535701592803252,2.4236513631572299e-05,7.4385626339739878e-07,3.8510678811161044e-07,1.5540683535117489e-06,1.1812941949897015e-05,2.2673765616294975e-09,0.00012867865314618033,1.2120500229936569e-09,1.2544888829744411e-07,1.0729633740497058e-07,7.7084678155764212e-08,9.7872777932087496e-05,7.9147269009229424e-09,2.3260636859361566e-09,3.1458528199680353e-06,8.3404395638455796e-08,1.0802331105320615e-05,1.2334683228396173e-07,0.65921410443202488,0.0084198185098427001,3.3837064816109891e-10,3.3189345575824421e-09,1.6944244367572106e-08,4.4511117413115367e-08
0.0062500000000000003,-0.39661179901985216,81.787422878726645,1926.9621951893555,0.16829782025476586,0.033523320058189497,0.0017742734789109333,1.6599774602829918e-05,0.00099732304461451807,0.00072171662525078654,0.159811181855432,4.4945453238205259e-07,2.823958896913421e-08,5.1788467097761509e-06,2.8021188112790766e-06,2.9433504884983143e-05,1.558489966660994e-06,0.00059460367446613049,0.00094561935536528481,0.055541477415028129,0.06585157962624702,3.0154927325775042e-06,6.683390486108736e-05,1.1796762323197836e-06,4.4152017527745326e-08,3.461654973149145e-06,6.6406323176103489e-06,0.008880134515143405,6.9521492712332792e-06,0.00017161003809256214,6.9939206681454928e-07,3.7919835187058059e-06,2.674254033821787e-05,9.8188043649335708e-05,2.2454987011488622e-05,9.7509444559682519e-07,4.4108245374467567e-07,1.6210356413661387e-06,1.0352586767146863e-05,2.6833049398895459e-09,0.00013351222690602665,1.4379054488836632e-09,1.2244397311516738e-07,1.1538902963942797e-07,9.6337325196797026e-08,9.4271979956134542e-05,8.8382083718071715e-09,2.7957750440810584e-09,3.1686772226166057e-06,9.0222965596912647e-08,1.0476302078441926e-05,1.5085739076736166e-07,0.66217660608024886,0.0084590295782002514,1.8556399532424163e-10,1.430263234791974e-09,1.5914321284007688e-08,4.2095225890647213e-08
0.0062812500000000004,-0.40456819639771563,81.461654255484405,1944.1863126245019,0.1671026948136839,0.031800680214172941,0.0020493374396917041,2.8439840923245727e-05,0.0011943768453133916,0.00091729305108617068,0.16044863820042371,5.4243129657509123e-07,3.4340552991619836e-08,6.6709478465317479e-06,3.5365771124725573e-06,3.1961936279958946e-05,1.7590828759732979e-06,0.00051250204026715264,0.00069062620092349123,0.054684846677022197,0.066451912843627461,3.5826537404864234e-06,6.7906540153821882e-05,1.2471821194823219e-06,4.7031671145159773e-08,3.0327746946467862e-06,6.802507732878879e-06,0.0070053611769076689,4.9920539018742434e-06,0.00010140726606768713,4.6982381283442006e-07,2.1311520552060194e-06,3.0813473180593352e-05,8.9360781694586649e-05,2.0068918875748692e-05,1.2203604264324296e-06,4.9373730897693101e-07,1.6488748352110159e-06,8.8750931068815937e-06,3.1496055749542934e-09,0.00013900554208045354,1.7606937848066745e-09,1.1951021669653288e-07,1.223920947183562e-07,1.1738806345392113e-07,8.9576304813342479e-05,9.2245091417055289e-09,3.2718691580234811e-09,3.1540978257359785e-06,9.6136266084917945e-08,1.0061267548541641e-05,1.8351126810179364e-07,0.66508724274981057,0.0084976287004462879,9.9168884966791659e-11,6.1080172501677164e-10,1.4845069534825345e-08,3.9366145721361984e-08
0.0063125000000000004,-0.41207317833607965,81.125843391317062,1959.2845766904165,0.16611358652582758,0.029998943820822802,0.0023503905408724011,4.8987562227640356e-05,0.0014566334556931283,0.0011603294658671308,0.16107543696817109,6.6247938863586932e-07,4.1766458975214104e-08,8.0788221844742906e-06,4.2783993078638352e-06,3.3568819452299895e-05,1.9229890485958535e-06,0.00042707800562430631,0.00048956227748143174,0.053537111419899801,0.067094093118125225,4.1522739917831796e-06,6.7439285876905376e-05,1.2767879133948807e-06,4.8677165781729688e-08,2.5982617367367263e-06,6.6202022081834514e-06,0.0052984251254311098,3.4991408510052069e-06,5.8573241499649261e-05,3.000711392826962e-07,1.1607599131428493e-06,3.4445296438995705e-05,7.8857953901198232e-05,1.71841829985402e-05,1.4465651194689158e-06,5.3839300676944509e-07,1.6298184379467172e-06,7.418952645848902e-06,3.6643345703426622e-09,0.00014518666748780746,2.2218441314996005e-09,1.1665373133109279e-07,1.2793088789490071e-07,1.3852159554634317e-07,8.3651273577152349e-05,8.8833648820058915e-09,3.7017742935776798e-09,3.0808093740182338e-06,1.0059422291059368e-07,9.5352047851511552e-06,2.2138841197572828e-07,0.66794938348483568,0.0085356543606449342,5.0192969549494955e-11,2.5135104567560997e-10,1.3673516125916973e-08,3.5763166035109622e-08
0.0063437500000000004,-0.4190352674034768,80.780056054418338,1971.8754695593025,0.1653548163677294,0.028115796299658106,0.0026744043666342217,8.4261384901322171e-05,0.0018083511892674612,0.0014611634263847107,0.16168359316239883,8.1524850316315307e-07,5.07007300446433e-08,9.0746374168805777e-06,4.8962281318938013e-06,3.3685027542443295e-05,2.0125391416315539e-06,0.00034124179948025982,0.00033525134885023733,0.052044205612988476,0.067774562236468064,4.6446578461285469e-06,6.4768148182481233e-05,1.2540302519017575e-06,4.8511328334343765e-08,2.1603548336439746e-06,6.0581131722371561e-06,0.0038037375754126006,2.3783402609661094e-06,3.2922444934677827e-05,1.7875002602580332e-07,6.0062914273350508e-07,3.6764925392132723e-05,6.6836095827552214e-05,1.3972368849114706e-05,1.6090306182749749e-06,5.6970844991413635e-07,1.558593948655878e-06,6.0254751913347843e-06,4.2211926592275203e-09,0.00015202103287985838,2.8801888218953647e-09,1.1391690909566005e-07,1.3162298985229961e-07,1.5693326878503965e-07,7.644050077070189e-05,7.7671832259517923e-09,3.999824504758544e-09,2.9248227730594048e-06,1.0297432523009575e-07,8.8756671674997778e-06,2.633289273368436e-07,0.67076631035243628,0.0085731437207723742,2.3293300184242548e-11,9.6622650908839575e-11,1.229708590292685e-08,3.0879222584867501e-08
0.0063750000000000005,-0.42535844358162334,80.424309711581088,1981.5611712049913,0.16485210237664755,0.026155098107444652,0.0030147354190428505,0.0001430962183949346,0.0022813512465662852,0.0018301724901359305,0.16225395691359312,1.0046076143516023e-06,6.1283169316654107e-08,9.2827194770055594e-06,5.1970803363845076e-06,3.1702063150360344e-05,1.9799994457283019e-06,0.00025828263767581382,0.00022036934744309479,0.050158818785357238,0.068482647755767082,4.9313396603800366e-06,5.9192608120793791e-05,1.1645053447974461e-06,4.5896660163996889e-08,1.7223411132684425e-06,5.144404226847454e-06,0.0025611810183096225,1.5442748340482539e-06,1.7789479789992321e-05,9.6960503984194052e-08,2.8849065825927929e-07,3.6680180479120392e-05,5.3739745642566668e-05,1.0669302007850562e-05,1.6621459457565913e-06,5.821867989069568e-07,1.4342567049940004e-06,4.7363272215457597e-06,4.8069059970922511e-09,0.00015936711553654273,3.8108960244291897e-09,1.1138606748647203e-07,1.3300625052978682e-07,1.6890886668929827e-07,6.8018922556200201e-05,6.0469981123174875e-09,4.0518555262278921e-09,2.6664356093298858e-06,1.0263873236461484e-07,8.0672681250403731e-06,3.0585122022953765e-07,0.67354051878619536,0.008610123510710159,9.5569676971945278e-12,3.3531109598057283e-11,1.0598431319370537e-08,2.4673317794399323e-08
0.0064062500000000005,-0.43095928356117114,80.058575916440944,1988.0033767877062,0.1646267309022105,0.024132333095335492,0.0033595677825313777,0.00023634061714010565,0.0029148644629575205,0.002274148040528209,0.16275211940315101,1.2308931038454183e-06,7.3600174483280571e-08,8.4519783532948397e-06,4.9883098071708608e-06,2.7324656873309643e-05,1.7874850163672482e-06,0.00018226515796626868,0.00013795793875292822,0.047856342948799355,0.069197615980198968,4.8570690547558907e-06,5.0394420937470934e-05,1.0019846612899608e-06,4.0420606544532741e-08,1.2947290882085346e-06,3.9913954463126774e-06,0.0015969982268528729,9.3684677417936719e-07,9.0654395523907236e-06,4.655090383223465e-08,1.2529122045611881e-07,3.3364668077576253e-05,4.0397565328752418e-05,7.5540517334496199e-06,1.5784084162233635e-06,5.7120716478263925e-07,1.262420100402674e-06,3.589907769523387e-06,5.3987233772783788e-09,0.00016692831561340368,5.0939331401143912e-09,1.0919588511625711e-07,1.3146297887143193e-07,1.707976709400326e-07,5.864561311137898e-05,4.1085384095819377e-09,3.756577697826915e-09,2.3022090621493618e-06,9.9060434954982043e-08,7.1139192824149505e-06,3.4246025826701035e-07,0.67627302832677461,0.0086466010833779194,3.3355809273536559e-12,1.0131373957481596e-11,8.5330715904970239e-09,1.7696859920888689e-08
0.0064375000000000005,-0.43579468255785325,79.682794962402639,1991.0458635753296,0.16468619757812028,0.022079314853367206,0.0036914347968548186,0.0003737916086302,0.0037527405757255038,0.0027907494721516662,0.16312822338634375,1.4914205912186138e-06,8.7715057324164336e-08,6.6729656696599659e-06,4.20959279000738e-06,2.1018298054253419e-05,1.4413711377279781e-06,0.00011778030928194747,8.1630773139943183e-05,0.045155214285420443,0.069886851863828828,4.3183892515458569e-06,3.8997112469713196e-05,7.799915690148873e-07,3.2371253771084165e-08,8.9947378855880629e-07,2.7853230238186468e-06,0.00091190715953782143,5.1930687896044803e-07,4.2832696153521062e-06,1.9307835771895484e-08,4.8344507302974876e-08,2.6972437796374465e-05,2.7955549231397134e-05,4.8932247965337821e-06,1.3677150999648483e-06,5.3479952424414911e-07,1.056739063211907e-06,2.6162223695473495e-06,5.9641822893292045e-09,0.00017423333134158726,6.7898851752893504e-09,1.0753554473613217e-07,1.2631924036490225e-07,1.6079581078459553e-07,4.8785311655088883e-05,2.4051927276851334e-09,3.1018823191068956e-09,1.8567518119325472e-06,9.2044459988814587e-08,6.0511762981337634e-06,3.6482254543783453e-07,0.67896298693585022,0.0086825593814884132,9.8002126350935141e-13,2.6523467776502591e-12,6.2515493618036057e-09,1.1051971820635554e-08
0.0064531250000000005,-0.43793395740225377,79.491121997650325,1991.3411732124189,0.1648173673470393,0.021059489980646794,0.0038445478860321442,0.00046072692355229731,0.0042648725870822581,0.0030704328362356611,0.16324828585552628,1.6349734414896936e-06,9.5465345060616135e-08,5.6052051999967215e-06,3.6639532706251722e-06,1.7573809175969535e-05,1.2331546399551131e-06,9.1230661692233496e-05,6.1098219850949217e-05,0.043682440120191207,0.070205596965847467,3.8959921948259011e-06,3.2960330431938623e-05,6.5922305932362014e-07,2.7802954975898428e-08,7.2472659913779654e-07,2.2196765612396749e-06,0.0006626825798300756,3.6841818895517614e-07,2.8053012186322072e-06,1.1553412713739748e-08,2.7923825942495102e-08,2.308335549594085e-05,2.249455863781989e-05,3.7910638344691274e-06,1.2334694334914145e-06,5.0802883215452425e-07,9.487731060000579e-07,2.2003538706848133e-06,6.2230324405285306e-09,0.00017756764186563026,7.7997351996388119e-09,1.0700121612424529e-07,1.2232411607150623e-07,1.5190590571660444e-07,4.3902986370729033e-05,1.7500730391851231e-09,2.6843616915282082e-09,1.6234228831470725e-06,8.7390527980094527e-08,5.5044838483853376e-06,3.6842265474438706e-07,0.6802910311535475,0.0087003297307849392,4.6850875418680373e-13,1.198004726784266e-12,5.1011671005394582e-09,8.247024423596689e-09
0.0064687500000000005,-0.43989712363299799,79.296895647996848,1990.86684202639,0.16501195699687932,0.020051328451451755,0.0039864138978384488,0.00055952383172401619,0.0048436832781585974,0.0033607628455704498,0.16331591648473978,1.7872979451832444e-06,1.0367836253770406e-07,4.5099635667126277e-06,3.0620204182049454e-06,1.417114643238756e-05,1.017056521697215e-06,6.8732113659821889e-05,4.4923464834065075e-05,0.042143242365382784,0.070500966972915968,3.3963064735653022e-06,2.6999098922989094e-05,5.3910827168116049e-07,2.3140019235497374e-08,5.6874140937640717e-07,1.7115819720228863e-06,0.00046896722403667559,2.5312165378480958e-07,1.7852458582927371e-06,6.6017154032893032e-09,1.5495076042954052e-08,1.9037754486165534e-05,1.7655056255792311e-05,2.8569216834150577e-06,1.0888123262769024e-06,4.7635466394460969e-07,8.4046346112479946e-07,1.8320762333875816e-06,6.4610983402603477e-09,0.00018061405789973327,8.9125013656970384e-09,1.0670087720564258e-07,1.1736584385335781e-07,1.4094694749162305e-07,3.9135918654158634e-05,1.2359099112104357e-09,2.237764210517039e-09,1.3913749076785065e-06,8.2072724530451817e-08,4.9584492689676049e-06,3.6638816392591633e-07,0.68160691190501965,0.0087179480767657618,2.11227827990836e-13,5.1467923931895497e-13,4.0275042985773707e-09,5.8933811356853518e-09
