TITLE     = "kinetics example 1: constant-pressure ignition"
VARIABLES = 
"time (s)"
"Temperature (K)"
"Density (kg/m3)"
"Pressure (Pa)"
"H2"
"H"
"O"
"O2"
"OH"
"H2O"
"HO2"
"H2O2"
"C"
"CH"
"CH2"
"CH2(S)"
"CH3"
"CH4"
"CO"
"CO2"
"HCO"
"CH2O"
"CH2OH"
"CH3O"
"CH3OH"
"C2H"
"C2H2"
"C2H3"
"C2H4"
"C2H5"
"C2H6"
"HCCO"
"CH2CO"
"HCCOH"
"N"
"NH"
"NH2"
"NH3"
"NNH"
"NO"
"NO2"
"N2O"
"HNO"
"CN"
"HCN"
"H2CN"
"HCNN"
"HCNO"
"HOCN"
"HNCO"
"NCO"
"N2"
"AR"
"C3H7"
"C3H8"
"CH2CHO"
"CH3CHO"
ZONE T="zone1"
 I=101,J=1,K=1,F=POINT
DT=(  SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
0.00043 2477.71 0.116012 101325 0.0423815 0.0187753 0.0066901 0.0167637 0.0228231 0.255376 4.78474e-06 2.42716e-07 -1.46408e-30 -6.89148e-32 -1.78312e-32 -5.39364e-34 4.39976e-32 6.29047e-33 -1.1785e-28 -7.6063e-29 -1.73187e-32 -2.92753e-32 3.69391e-34 -6.87668e-36 -1.44789e-34 -1.38211e-43 -4.86676e-42 7.10927e-43 1.45384e-42 -3.28927e-42 -3.39514e-44 -1.1481e-40 -4.43998e-42 -9.25183e-44 1.59816e-07 1.88356e-08 2.01369e-09 1.29745e-09 3.59898e-08 0.000132429 1.54065e-08 1.20507e-07 9.30105e-09 -3.80475e-33 -6.34751e-32 -5.98644e-37 -3.63061e-36 5.93197e-36 -2.37675e-34 -9.06399e-33 -2.75063e-33 0.637052 0 3.23479e-62 -9.10164e-64 2.96651e-45 4.35207e-43 
0.00044 2496.29 0.115326 101325 0.0415459 0.0176842 0.00633872 0.0163027 0.0225815 0.257369 4.67067e-06 2.42482e-07 -8.84148e-34 9.68454e-34 -1.42773e-33 9.49773e-37 3.25267e-33 -1.36901e-34 -1.19141e-28 -1.0309e-28 5.06592e-34 1.0022e-33 4.58174e-35 9.28179e-37 8.65631e-36 -2.24144e-44 -6.69391e-43 4.62742e-43 5.33026e-43 -3.20601e-43 -8.62071e-45 -4.41456e-42 2.90258e-43 -1.7527e-44 1.70271e-07 1.94718e-08 2.22735e-09 1.48701e-09 3.42437e-08 0.000145712 1.76295e-08 1.28068e-07 1.01067e-08 7.99312e-35 5.00528e-33 3.12965e-38 -6.98048e-39 -1.93121e-35 3.47489e-35 9.88556e-34 2.67366e-34 0.638027 0 1.20899e-62 3.53399e-64 8.08398e-45 8.47802e-45 
0.00045 2512.83 0.114724 101325 0.0407744 0.0167339 0.00602915 0.015887 0.0223428 0.259173 4.58035e-06 2.43178e-07 -1.83292e-31 -3.57446e-32 -7.42938e-32 -1.19575e-32 -4.73412e-31 -4.91475e-31 -1.15086e-28 -1.10241e-28 -7.8156e-32 -2.29665e-31 -2.0422e-32 -8.16792e-34 -1.96015e-33 -4.14512e-46 -1.38113e-44 1.39158e-45 5.98654e-46 7.6978e-47 -2.52145e-47 -2.0413e-44 -8.55539e-45 -3.20601e-46 1.80121e-07 2.02044e-08 2.45626e-09 1.69429e-09 3.26945e-08 0.000159415 1.99994e-08 1.35652e-07 1.09625e-08 -1.47281e-34 -5.14821e-33 -1.38938e-36 -5.83238e-36 -1.06025e-34 -2.60693e-35 -5.16673e-34 -2.44899e-34 0.638896 0 6.52487e-67 5.94114e-67 2.49967e-47 4.59366e-46 
0.00046 2527.62 0.114192 101325 0.0400624 0.0159016 0.00575534 0.015511 0.0221102 0.260809 4.50822e-06 2.44559e-07 1.2146e-32 -8.55044e-32 -1.93147e-31 6.2898e-33 3.99027e-31 -1.88258e-31 -1.72327e-28 -1.29575e-28 -4.55842e-32 3.34004e-33 -1.1287e-33 2.02094e-34 7.9917e-34 -5.55383e-47 -1.87398e-45 2.30365e-47 1.45244e-46 -6.47302e-47 -9.86001e-49 5.45158e-45 -5.02845e-46 -7.4187e-47 1.89365e-07 2.10076e-08 2.69849e-09 1.91826e-09 3.13158e-08 0.000173489 2.25033e-08 1.43182e-07 1.18632e-08 2.20731e-33 3.78183e-32 8.38774e-37 -2.90278e-36 -8.71142e-34 1.72861e-34 2.16569e-33 2.1458e-33 0.639672 0 2.62599e-66 3.02123e-68 -1.1533e-49 7.38019e-47 
0.00047 2540.86 0.113722 101325 0.0394058 0.0151694 0.00551235 0.0151701 0.021886 0.262295 4.45012e-06 2.46435e-07 -5.96829e-31 -4.22698e-31 -1.277e-30 -3.2457e-32 -1.03422e-30 -3.88378e-31 -1.88972e-28 -1.56149e-28 -2.19493e-31 -6.14424e-31 -2.72006e-32 -1.26594e-33 -2.1802e-33 -6.98739e-48 -2.59434e-46 -4.57324e-49 -6.29781e-47 -9.0521e-47 -1.72013e-48 5.80445e-45 4.39912e-46 -9.93251e-47 1.98017e-07 2.18604e-08 2.95193e-09 2.15746e-09 3.00859e-08 0.000187888 2.51274e-08 1.50595e-07 1.28035e-08 -6.87826e-33 -1.2731e-31 -3.00843e-36 -3.13844e-35 -2.11104e-33 -9.27306e-34 -1.81808e-32 -7.16717e-33 0.640368 0 7.44459e-66 3.07295e-67 1.25173e-49 3.70438e-47 
0.00048 2552.77 0.113304 101325 0.0388008 0.0145229 0.00529612 0.0148604 0.0216716 0.263647 4.40288e-06 2.48656e-07 2.12411e-30 -2.71638e-32 -1.47148e-30 -7.94228e-32 -1.26701e-30 2.76545e-31 -2.37515e-28 -1.95696e-28 -8.22079e-33 -6.68681e-31 -3.63305e-32 -1.63253e-33 -3.56415e-33 1.04526e-47 3.56107e-46 -2.3499e-47 -1.79717e-46 -1.43187e-46 -2.7827e-48 9.9327e-45 6.97448e-46 -1.27693e-46 2.06102e-07 2.27455e-08 3.21432e-09 2.41013e-09 2.89865e-08 0.000202567 2.78576e-08 1.57834e-07 1.37783e-08 9.05122e-33 -8.99492e-32 -4.85256e-36 -3.57459e-36 -2.02041e-33 -1.55674e-33 -2.74413e-32 -4.58366e-33 0.640994 0 1.17986e-65 5.29519e-67 -3.05002e-49 3.355e-47 
0.00049 2563.48 0.11293 101325 0.0382439 0.0139501 0.00510325 0.0145786 0.0214678 0.264877 4.36412e-06 2.51103e-07 2.23034e-31 2.4028e-31 -8.622e-31 -8.37214e-32 -1.16548e-30 3.53407e-31 -2.44563e-28 -2.28551e-28 6.1016e-33 -2.3175e-31 -3.4144e-32 -1.71268e-33 -4.16628e-33 1.03449e-47 3.69221e-46 -1.86731e-47 -2.06718e-46 -1.53696e-46 -2.96867e-48 8.37302e-45 -5.77973e-46 -1.06865e-46 2.13652e-07 2.36486e-08 3.48343e-09 2.67427e-09 2.80019e-08 0.000217489 3.068e-08 1.64854e-07 1.47825e-08 7.04406e-33 6.27402e-32 -4.6184e-36 -1.30076e-35 -2.58557e-33 -7.88625e-34 -1.29462e-32 4.36562e-33 0.641556 0 1.14044e-65 5.29681e-67 -6.74218e-50 5.71089e-48 
0.0005 2573.14 0.112597 101325 0.0377315 0.0134413 0.00493088 0.0143221 0.0212752 0.265998 4.33198e-06 2.53683e-07 -6.68345e-31 1.0874e-31 2.39399e-31 2.78054e-32 -4.52903e-31 3.60232e-31 -2.47281e-28 -2.4994e-28 7.3378e-32 1.0615e-30 -8.42778e-33 -8.39641e-34 -4.35118e-33 -1.03121e-47 -3.39933e-46 1.17981e-48 -2.16157e-46 -2.16557e-46 -4.03882e-48 -1.58598e-44 -8.47829e-45 -1.12951e-46 2.20701e-07 2.45585e-08 3.75707e-09 2.94779e-09 2.71189e-08 0.000232618 3.35813e-08 1.71618e-07 1.58118e-08 -5.76763e-33 1.63895e-31 -4.60873e-36 1.25472e-36 -4.28238e-33 2.42451e-33 -3.15029e-32 1.044e-32 0.642064 0 -3.43351e-66 -2.37167e-67 4.37247e-49 -4.93109e-47 
0.00051 2581.85 0.112298 101325 0.0372607 0.0129883 0.00477656 0.0140882 0.0210939 0.267018 4.30506e-06 2.56324e-07 6.44692e-31 3.19601e-32 6.11116e-32 9.27696e-33 4.2591e-31 2.07977e-31 -2.31863e-28 -2.58409e-28 1.53423e-32 9.43992e-32 3.21354e-33 1.31679e-34 2.70719e-34 -2.94326e-48 -9.97329e-47 -3.59419e-48 -3.89466e-48 -1.81108e-48 -4.86308e-50 -1.88518e-45 -1.3584e-45 8.00173e-49 2.27286e-07 2.54663e-08 4.03322e-09 3.22852e-09 2.6326e-08 0.000247922 3.65489e-08 1.78097e-07 1.68617e-08 2.04041e-33 1.09126e-32 4.79509e-37 3.15611e-36 -2.14797e-34 1.85678e-35 -1.08217e-32 6.90506e-34 0.642521 0 -1.09215e-66 -7.19346e-68 -3.10047e-49 -3.04868e-48 
0.00052 2589.73 0.11203 101325 0.0368284 0.0125841 0.00463819 0.013875 0.020924 0.267948 4.28226e-06 2.58969e-07 -5.47784e-30 -1.83765e-31 -1.21759e-31 -1.13912e-33 2.89692e-31 5.29395e-33 -3.05568e-28 -2.60438e-28 -3.95321e-32 -3.66413e-32 -1.18271e-32 -4.43926e-34 -3.57182e-34 -8.70709e-50 -3.056e-48 -4.70237e-50 -8.99755e-49 -2.32405e-49 -2.3163e-51 5.4872e-47 -4.17344e-48 -8.07642e-49 2.33442e-07 2.63648e-08 4.30999e-09 3.51436e-09 2.56133e-08 0.000263375 3.95712e-08 1.8427e-07 1.79284e-08 -1.28194e-32 -2.18822e-31 -4.24771e-38 -2.14822e-35 -7.83213e-34 -1.54344e-33 -3.13775e-32 -1.34386e-32 0.642934 0 1.86348e-67 8.38596e-69 1.57427e-50 -1.93591e-49 
0.00053 2596.84 0.111789 101325 0.0364319 0.012223 0.00451397 0.0136804 0.0207652 0.268795 4.26276e-06 2.61574e-07 2.44355e-30 1.29317e-31 1.76461e-31 2.30862e-32 7.76166e-31 -1.67242e-31 -3.87937e-28 -3.39857e-28 6.2881e-32 2.04856e-31 -1.26337e-32 1.46537e-34 -5.47227e-36 5.88315e-52 1.219e-49 -1.02423e-49 -1.2735e-49 2.9301e-50 3.65687e-51 -6.28396e-47 3.07269e-48 6.70949e-49 2.39206e-07 2.72487e-08 4.58573e-09 3.80326e-09 2.4972e-08 0.000278952 4.26376e-08 1.90124e-07 1.90085e-08 6.3868e-33 -1.41505e-31 -7.19194e-37 2.10399e-36 -1.70031e-35 -2.00073e-33 -3.82457e-32 -4.06007e-33 0.643307 0 -9.35319e-68 -4.83362e-69 -3.97839e-51 -1.62268e-49 
0.00054 2603.28 0.111572 101325 0.0360684 0.0118997 0.00440232 0.0135029 0.0206173 0.269566 4.24589e-06 2.64107e-07 -2.11317e-31 1.46665e-31 2.62889e-31 3.00324e-32 1.17048e-30 -1.47751e-30 -3.16915e-28 -3.60276e-28 9.21965e-32 6.14216e-31 -5.78433e-34 -1.50449e-35 1.05642e-34 -2.04745e-49 -7.4806e-48 8.95065e-50 3.75393e-49 8.94507e-50 9.95162e-52 1.34848e-47 -5.44702e-48 -6.24243e-49 2.44613e-07 2.81142e-08 4.85898e-09 4.09334e-09 2.43946e-08 0.000294632 4.57387e-08 1.95651e-07 2.00988e-08 2.53584e-32 2.81988e-31 2.07184e-36 7.62609e-36 1.31844e-33 2.75114e-33 2.83753e-32 2.30607e-32 0.643643 0 1.86949e-68 1.13351e-69 -8.43871e-52 -5.52954e-51 
0.00055 2609.11 0.111377 101325 0.0357357 0.0116099 0.00430186 0.0133408 0.0204799 0.270269 4.23116e-06 2.66543e-07 -7.35182e-30 -4.05594e-31 -2.58251e-31 -3.15833e-32 -9.37778e-31 5.66764e-31 -4.28903e-28 -4.03694e-28 -1.43089e-31 -2.83063e-31 2.03914e-33 4.41638e-34 -8.88777e-34 -3.71807e-49 -1.47207e-47 -3.34258e-50 -1.74231e-49 -2.15893e-49 -6.95523e-51 8.56808e-47 1.04203e-47 -1.52568e-48 2.49694e-07 2.89583e-08 5.12851e-09 4.38287e-09 2.38742e-08 0.000310397 4.8866e-08 2.00849e-07 2.11967e-08 -7.06621e-32 -7.26605e-31 -5.97324e-36 -2.5969e-35 1.10997e-33 -4.32271e-34 -1.53652e-31 -5.64686e-32 0.643948 0 1.18056e-67 6.45389e-69 -1.01257e-51 -4.32877e-51 
0.00056 2614.38 0.111201 101325 0.0354313 0.0113499 0.00421139 0.0131928 0.0203524 0.270908 4.21818e-06 2.68867e-07 -1.7874e-29 -4.77777e-31 7.67962e-31 7.45452e-32 8.83943e-31 9.10227e-31 -2.85642e-28 -3.86055e-28 3.00643e-32 2.72372e-30 6.50175e-32 2.14793e-33 6.23575e-33 -3.21203e-48 -1.25579e-46 1.26128e-49 7.17601e-49 -1.32118e-49 4.61503e-51 7.13402e-47 -2.91979e-47 -7.09207e-48 2.5448e-07 2.97792e-08 5.39329e-09 4.67032e-09 2.3405e-08 0.000326232 5.20122e-08 2.05719e-07 2.22998e-08 4.05737e-32 7.75116e-30 1.47505e-35 2.853e-36 3.26438e-32 1.0994e-31 1.91838e-30 3.53047e-31 0.644223 0 1.62715e-67 9.28195e-69 -1.89114e-51 -4.04156e-49 
0.00057 2619.16 0.111043 101325 0.0351531 0.0111164 0.00412984 0.0130576 0.0202344 0.27149 4.20663e-06 2.71067e-07 -3.29464e-30 1.43616e-30 8.66267e-30 6.97917e-31 1.91641e-29 6.81228e-30 -4.56826e-28 -4.25082e-28 7.80933e-31 1.56088e-29 4.68885e-31 2.0753e-32 6.51547e-32 -1.47585e-47 -5.75503e-46 1.21731e-49 2.19272e-48 -2.3222e-49 -4.85444e-50 -1.06653e-45 -2.5793e-46 -7.62498e-48 2.58999e-07 3.05758e-08 5.6525e-09 4.95436e-09 2.29818e-08 0.000342123 5.5171e-08 2.10269e-07 2.34061e-08 1.77439e-31 5.87234e-30 5.01764e-35 1.55298e-34 1.10812e-31 5.12949e-32 7.60545e-31 3.44019e-31 0.644471 0 -9.33077e-67 -5.21664e-68 -1.06453e-50 -3.27769e-48 
0.00058 2623.48 0.1109 101325 0.034899 0.0109065 0.00405628 0.0129342 0.0201253 0.27202 4.19627e-06 2.73137e-07 -3.29126e-30 -3.65557e-31 5.80993e-30 3.7575e-31 7.78432e-30 1.48512e-31 -3.90012e-28 -4.07775e-28 -6.24613e-31 8.72329e-30 1.77004e-31 1.04805e-32 3.12327e-32 2.62176e-48 2.68318e-47 1.65042e-49 1.50235e-48 -5.63947e-49 -5.32978e-50 -8.12303e-46 -3.58794e-47 1.65585e-47 2.63278e-07 3.13475e-08 5.90551e-09 5.23386e-09 2.25997e-08 0.000358058 5.83369e-08 2.14505e-07 2.45138e-08 -1.82876e-31 -8.9363e-30 -2.07141e-35 4.32215e-35 -2.0418e-31 -1.49959e-31 -3.49334e-30 -4.26772e-31 0.644695 0 -8.37945e-67 -4.78911e-68 3.56112e-50 -6.95427e-49 
0.00059 2627.39 0.110771 101325 0.0346671 0.0107175 0.00398988 0.0128214 0.0200247 0.272502 4.18692e-06 2.75075e-07 -1.23734e-30 4.67552e-31 5.23628e-30 9.67985e-32 -3.41193e-29 -2.14797e-29 -3.50434e-28 -4.2204e-28 -2.20846e-30 1.33755e-30 -5.33796e-31 -2.83066e-32 -1.06208e-31 6.08144e-47 2.46464e-45 2.93176e-48 1.56626e-47 5.42373e-48 1.75783e-49 5.71897e-46 5.42472e-46 2.33871e-46 2.67339e-07 3.20944e-08 6.15185e-09 5.5079e-09 2.22547e-08 0.000374027 6.15053e-08 2.18441e-07 2.56215e-08 3.85481e-31 1.55065e-29 -5.04485e-35 -5.20848e-35 -5.11239e-31 -3.78706e-31 2.58471e-30 9.44607e-31 0.644898 0 -1.14047e-66 -6.20278e-68 3.68413e-50 5.14363e-48 
0.0006 2630.94 0.110654 101325 0.0344556 0.0105474 0.0039299 0.0127183 0.0199319 0.272941 4.17842e-06 2.7688e-07 -1.69647e-29 -9.96668e-30 1.11741e-29 3.55142e-31 -2.1614e-29 -1.62553e-29 -2.8706e-28 -4.44387e-28 -8.2168e-30 1.10182e-29 -3.98343e-31 -9.97485e-33 -2.25177e-32 3.76605e-47 1.24373e-45 1.20304e-48 1.09706e-47 -1.77439e-49 -7.37401e-50 -9.09888e-46 7.1645e-46 2.09305e-46 2.71206e-07 3.28167e-08 6.39121e-09 5.77574e-09 2.1943e-08 0.000390022 6.46723e-08 2.22087e-07 2.6728e-08 -4.78492e-31 2.17114e-30 1.32436e-35 -3.56659e-34 2.8099e-32 -1.56067e-31 -2.2248e-30 -5.01905e-32 0.645081 0 -2.18086e-66 -1.2898e-67 1.53039e-49 3.05424e-48 
0.00061 2634.15 0.110549 101325 0.034263 0.0103941 0.00387568 0.0126241 0.0198464 0.273339 4.17066e-06 2.78555e-07 3.24676e-33 -8.02308e-32 -4.99737e-32 -1.69359e-33 4.25001e-32 -9.54039e-33 -3.43507e-28 -4.34406e-28 3.02376e-32 1.37753e-31 2.43507e-33 4.07517e-35 8.4048e-35 5.28901e-50 1.74644e-48 1.12254e-49 2.26115e-50 -1.74593e-50 -1.803e-51 -3.7632e-47 5.47129e-48 -5.81988e-49 2.74896e-07 3.35151e-08 6.6234e-09 6.03681e-09 2.16613e-08 0.000406035 6.78348e-08 2.25458e-07 2.78323e-08 1.28358e-32 9.50789e-31 2.80098e-36 3.65847e-36 -1.02588e-32 9.27689e-33 2.59404e-31 4.54315e-32 0.645246 0 -1.04736e-69 1.05517e-70 7.47141e-52 -8.78849e-52 
0.00062 2637.05 0.110454 101325 0.0340876 0.0102559 0.00382665 0.012538 0.0197678 0.273702 4.16353e-06 2.80104e-07 4.74257e-34 -8.55569e-35 -3.54259e-34 -2.52908e-35 -1.45666e-34 1.18202e-34 -3.52662e-28 -4.30179e-28 -4.17852e-34 2.08675e-34 -6.3744e-36 -3.01819e-37 -7.37428e-37 -6.32162e-52 -1.913e-50 -7.27785e-53 -3.64732e-52 -1.0806e-52 -2.7981e-54 -6.05014e-50 6.71945e-50 -3.89269e-51 2.78429e-07 3.41904e-08 6.84835e-09 6.29071e-09 2.14066e-08 0.000422061 7.09901e-08 2.28568e-07 2.89335e-08 -2.30574e-32 -1.18321e-30 -1.19715e-35 -9.37116e-39 -5.01674e-34 -6.67362e-32 -1.40336e-30 -1.61052e-31 0.645395 0 3.42285e-72 5.08247e-73 -1.70404e-54 -6.80032e-53 
0.00063 2639.69 0.110368 101325 0.0339279 0.0101312 0.00378226 0.0124593 0.0196956 0.274031 4.15695e-06 2.81531e-07 3.15402e-35 9.90517e-36 2.55457e-35 1.78822e-36 2.9887e-35 -1.06773e-35 -3.5532e-28 -4.34119e-28 -3.94365e-34 -5.0446e-36 8.70002e-37 3.80422e-38 1.24597e-37 1.2134e-52 4.3919e-51 8.19705e-54 3.93497e-53 9.75616e-55 -1.95452e-57 1.97044e-50 -1.38101e-50 6.71332e-52 2.81819e-07 3.48435e-08 7.06607e-09 6.53718e-09 2.11763e-08 0.000438093 7.41361e-08 2.31434e-07 3.00312e-08 1.36632e-31 9.5542e-30 2.44222e-35 1.21223e-39 2.52378e-36 9.97479e-32 1.28039e-30 3.33593e-31 0.64553 0 -1.83666e-73 -1.00859e-74 9.88988e-56 2.77504e-53 
0.00064 2642.07 0.110291 101325 0.0337828 0.0100186 0.00374208 0.0123872 0.0196292 0.27433 4.15085e-06 2.82842e-07 -1.86794e-35 -1.17275e-36 -1.9805e-36 -1.87555e-37 -7.66415e-36 -3.01516e-36 -3.51043e-28 -4.32386e-28 -3.90003e-34 -5.88308e-36 -1.43729e-37 -6.88769e-39 -2.19128e-38 -4.2553e-54 -1.36574e-52 7.59632e-55 1.21764e-56 1.18727e-54 3.27757e-56 -8.70956e-51 -5.73257e-51 -1.06448e-52 2.85082e-07 3.54756e-08 7.27668e-09 6.77606e-09 2.0968e-08 0.000454127 7.72711e-08 2.34069e-07 3.11247e-08 -3.16399e-32 -2.12985e-30 -6.39381e-36 -1.75671e-40 -3.10881e-36 -2.34976e-32 -1.07138e-30 -1.16106e-31 0.645651 0 -4.73903e-74 -4.79224e-75 7.95236e-58 1.04873e-53 
0.00065 2644.23 0.11022 101325 0.0336509 0.00991699 0.00370566 0.0123213 0.0195682 0.274602 4.14519e-06 2.84044e-07 -5.97627e-36 -6.67382e-37 5.0145e-37 7.91994e-38 4.09977e-36 4.38829e-37 -3.50634e-28 -4.34159e-28 -3.86035e-34 -4.13154e-36 9.27168e-38 4.27849e-39 1.33307e-38 4.32075e-54 1.97621e-52 9.34364e-55 3.03585e-54 6.65973e-55 1.22114e-56 -4.77153e-51 -9.76992e-52 8.65528e-54 2.8823e-07 3.60877e-08 7.48032e-09 7.00734e-09 2.07794e-08 0.000470159 8.03938e-08 2.36488e-07 3.22137e-08 -1.96493e-32 -1.57236e-30 -3.8591e-36 1.45798e-40 4.17087e-36 -9.1419e-33 2.28863e-31 -2.13724e-32 0.64576 0 -8.89161e-74 -5.47595e-75 4.6588e-56 4.43004e-54 
0.00066 2646.18 0.110157 101325 0.0335311 0.00982516 0.00367265 0.0122609 0.0195122 0.274849 4.1399e-06 2.85142e-07 -2.40207e-35 -3.66352e-36 -2.36141e-36 -1.34212e-37 9.80163e-38 -1.66362e-38 -3.63041e-28 -4.38063e-28 -3.98122e-34 -9.19709e-36 -2.14371e-38 -6.1357e-41 3.03651e-39 3.73147e-55 2.191e-53 3.00173e-55 1.82876e-54 4.08729e-55 4.57205e-57 -3.20933e-51 -2.43075e-52 2.81233e-53 2.91275e-07 3.66809e-08 7.67721e-09 7.23105e-09 2.06087e-08 0.000486186 8.35032e-08 2.38707e-07 3.32979e-08 -6.27314e-32 -4.47126e-30 -3.61995e-36 -4.68156e-40 -1.06687e-35 -6.95859e-32 -1.70689e-30 -2.35798e-31 0.645858 0 -7.99502e-74 -4.84788e-75 3.9247e-57 8.25258e-55 
0.00067 2647.95 0.1101 101325 0.0334224 0.00974216 0.0036427 0.0122057 0.0194608 0.275073 4.13496e-06 2.86143e-07 -8.4721e-36 -1.26249e-36 -6.9237e-37 -4.11936e-38 3.63611e-37 -1.80573e-38 -3.63851e-28 -4.45748e-28 -3.95788e-34 -6.7659e-36 -5.35287e-39 2.67629e-40 2.99593e-39 -2.92981e-55 -8.72617e-54 5.15063e-56 7.72974e-55 1.88612e-55 1.86045e-57 -1.21654e-51 3.58515e-53 3.73507e-53 2.94227e-07 3.72564e-08 7.86758e-09 7.44732e-09 2.04542e-08 0.000502206 8.65985e-08 2.40739e-07 3.43771e-08 -2.36835e-32 -1.61219e-30 -7.84666e-36 -2.24388e-40 -1.93971e-36 -2.53734e-32 -4.02721e-31 -1.05101e-31 0.645946 0 -4.85401e-74 -2.96142e-75 -8.38068e-57 -4.40139e-55 
0.00068 2649.55 0.110048 101325 0.0333238 0.00966712 0.00361552 0.012155 0.0194136 0.275276 4.13033e-06 2.87055e-07 -3.83389e-35 -5.88621e-36 -5.22282e-36 -3.53064e-37 -5.99114e-36 -1.43591e-36 -3.72155e-28 -4.5178e-28 -4.04281e-34 -1.33358e-35 -1.55439e-37 -6.21664e-39 -1.48876e-38 -3.92701e-55 -1.71913e-53 2.13798e-57 3.10423e-55 1.11139e-55 1.71915e-57 -9.90835e-53 1.3412e-52 3.34459e-53 2.97094e-07 3.78153e-08 8.05172e-09 7.65633e-09 2.03143e-08 0.000518215 8.96793e-08 2.42599e-07 3.54513e-08 -1.09439e-31 -7.82785e-30 -1.81859e-35 -6.05468e-40 -1.13401e-35 -8.91114e-32 -1.64061e-30 -3.21998e-31 0.646026 0 -2.52567e-74 -1.55883e-75 -4.80224e-57 -4.55471e-55 
0.00069 2651 0.110002 101325 0.0332344 0.00959924 0.00359083 0.0121085 0.0193703 0.275461 4.12597e-06 2.87882e-07 -1.93021e-35 -3.63491e-36 -3.89577e-36 -2.7539e-37 -5.4655e-36 -1.35204e-36 -3.81602e-28 -4.61873e-28 -4.11263e-34 -1.14349e-35 -1.32278e-37 -5.58538e-39 -1.43482e-38 -1.66253e-55 -9.79926e-54 3.38986e-57 1.30737e-55 8.59949e-56 2.39557e-57 4.94274e-52 1.58965e-52 2.30163e-53 2.99887e-07 3.83587e-08 8.2299e-09 7.85831e-09 2.01875e-08 0.000534211 9.27453e-08 2.44299e-07 3.65203e-08 -5.49936e-32 -4.11338e-30 -7.30363e-36 -4.54704e-40 -9.51113e-36 -6.31188e-32 -1.38116e-30 -1.95754e-31 0.646097 0 -7.95207e-75 -4.98252e-76 -2.13602e-57 -1.55567e-55 
0.0007 2652.31 0.10996 101325 0.0331535 0.00953783 0.00356839 0.0120658 0.0193305 0.275628 4.12187e-06 2.88632e-07 1.25581e-35 1.91964e-36 1.78714e-36 1.29843e-37 2.8319e-36 7.82496e-37 -3.78491e-28 -4.69435e-28 -4.03964e-34 -2.06259e-36 6.83308e-38 2.82431e-39 7.40306e-39 -2.85226e-55 -1.07512e-53 -1.76652e-56 -5.00312e-56 6.11949e-58 7.29125e-60 6.85844e-53 -3.6712e-53 -3.81143e-54 3.02611e-07 3.88876e-08 8.40243e-09 8.05353e-09 2.00726e-08 0.000550194 9.57962e-08 2.45851e-07 3.75842e-08 3.47205e-32 2.48388e-30 6.00315e-36 2.13619e-40 2.00381e-36 2.06768e-32 2.97496e-31 8.72839e-32 0.646161 0 3.61565e-75 2.0536e-76 -8.99741e-58 9.05036e-56 
0.00071 2653.5 0.109922 101325 0.0330801 0.00948225 0.00354799 0.0120266 0.019294 0.27578 4.11799e-06 2.8931e-07 3.03016e-37 -2.64482e-37 -3.53481e-37 -3.57613e-38 -1.23157e-36 -4.57942e-37 -3.72491e-28 -4.70663e-28 -3.96546e-34 -5.36213e-36 -2.76414e-38 -1.15263e-39 -3.11425e-39 7.87509e-55 3.11788e-53 3.90697e-56 6.26523e-56 -2.34639e-56 -5.24227e-58 -3.48296e-52 -8.8396e-53 -6.48667e-54 3.05273e-07 3.94031e-08 8.56961e-09 8.24226e-09 1.99685e-08 0.00056616 9.8832e-08 2.47268e-07 3.8643e-08 5.68373e-34 -1.01381e-31 3.80435e-36 -1.13901e-43 -1.39792e-36 -1.1633e-32 8.02159e-32 -2.22539e-32 0.646218 0 1.77359e-75 1.15798e-76 -7.8244e-58 -1.06514e-55 
0.00072 2654.57 0.109887 101325 0.0330138 0.00943192 0.00352942 0.0119906 0.0192604 0.275918 4.11432e-06 2.89922e-07 -2.39782e-36 -9.13165e-37 -1.83664e-36 -1.38676e-37 -3.23121e-36 -7.08984e-37 -3.7462e-28 -4.71193e-28 -3.98026e-34 -8.54128e-36 -7.14447e-38 -3.31888e-39 -9.41856e-39 -2.54672e-55 -1.77157e-53 5.78113e-56 2.3824e-55 1.44885e-55 3.98124e-57 1.22269e-51 2.60728e-52 3.25976e-53 3.0788e-07 3.99061e-08 8.73175e-09 8.42482e-09 1.98741e-08 0.000582109 1.01853e-07 2.4856e-07 3.96967e-08 -1.17185e-32 -1.06401e-30 -8.91812e-36 -6.76463e-42 4.41838e-36 -1.06604e-33 9.36961e-32 3.78572e-32 0.646269 0 -1.60259e-75 -1.00837e-76 -4.01619e-57 2.7727e-56 
